num_rows, num_cols, num_param, iteration, time_A, time_A_transpose
2, 20, 1, 86, 0.007000, 0.003000
2, 20, 1, 87, 0.007000, 0.005000
2, 20, 1, 88, 0.007000, 0.005000
2, 20, 1, 89, 0.007000, 0.005000
2, 20, 1, 90, 0.007000, 0.002000
2, 20, 1, 91, 0.007000, 0.002000
2, 20, 1, 92, 0.007000, 0.002000
2, 20, 1, 93, 0.007000, 0.005000
2, 20, 1, 94, 0.007000, 0.005000
2, 20, 1, 95, 0.006000, 0.002000
2, 20, 1, 96, 0.007000, 0.005000
2, 20, 1, 97, 0.007000, 0.002000
2, 20, 1, 98, 0.007000, 0.002000
2, 20, 1, 99, 0.007000, 0.005000
2, 20, 1, 100, 0.007000, 0.002000
2, 20, 2, 1, 0.007000, 0.003000
2, 20, 2, 2, 0.007000, 0.002000
2, 20, 2, 3, 0.007000, 0.002000
2, 20, 2, 4, 0.007000, 0.003000
2, 20, 2, 5, 0.007000, 0.003000
2, 20, 2, 6, 0.007000, 0.003000
2, 20, 2, 7, 0.007000, 0.002000
2, 20, 2, 8, 0.007000, 0.003000
2, 20, 2, 9, 0.007000, 0.002000
2, 20, 2, 10, 0.007000, 0.002000
2, 20, 2, 11, 0.007000, 0.003000
2, 20, 2, 12, 0.007000, 0.003000
2, 20, 2, 13, 0.007000, 0.002000
2, 20, 2, 14, 0.007000, 0.003000
2, 20, 2, 15, 0.007000, 0.003000
2, 20, 2, 16, 0.007000, 0.002000
2, 20, 2, 17, 0.007000, 0.002000
2, 20, 2, 18, 0.007000, 0.003000
2, 20, 2, 19, 0.007000, 0.002000
2, 20, 2, 20, 0.007000, 0.002000
2, 20, 2, 21, 0.007000, 0.002000
2, 20, 2, 22, 0.007000, 0.002000
2, 20, 2, 23, 0.007000, 0.003000
2, 20, 2, 24, 0.007000, 0.003000
2, 20, 2, 25, 0.007000, 0.003000
2, 20, 2, 26, 0.007000, 0.002000
2, 20, 2, 27, 0.007000, 0.003000
2, 20, 2, 28, 0.007000, 0.003000
2, 20, 2, 29, 0.007000, 0.003000
2, 20, 2, 30, 0.007000, 0.003000
2, 20, 2, 31, 0.007000, 0.003000
2, 20, 2, 32, 0.007000, 0.002000
2, 20, 2, 33, 0.007000, 0.003000
2, 20, 2, 34, 0.007000, 0.002000
2, 20, 2, 35, 0.007000, 0.002000
2, 20, 2, 36, 0.007000, 0.002000
2, 20, 2, 37, 0.007000, 0.003000
2, 20, 2, 38, 0.007000, 0.003000
2, 20, 2, 39, 0.007000, 0.003000
2, 20, 2, 40, 0.007000, 0.003000
2, 20, 2, 41, 0.007000, 0.003000
2, 20, 2, 42, 0.007000, 0.003000
2, 20, 2, 43, 0.007000, 0.003000
2, 20, 2, 44, 0.007000, 0.002000
2, 20, 2, 45, 0.007000, 0.002000
2, 20, 2, 46, 0.007000, 0.002000
2, 20, 2, 47, 0.008000, 0.003000
2, 20, 2, 48, 0.007000, 0.002000
2, 20, 2, 49, 0.007000, 0.003000
2, 20, 2, 50, 0.007000, 0.003000
2, 20, 2, 51, 0.007000, 0.002000
2, 20, 2, 52, 0.007000, 0.002000
2, 20, 2, 53, 0.006000, 0.002000
2, 20, 2, 54, 0.007000, 0.002000
2, 20, 2, 55, 0.007000, 0.002000
2, 20, 2, 56, 0.007000, 0.003000
2, 20, 2, 57, 0.007000, 0.002000
2, 20, 2, 58, 0.007000, 0.003000
2, 20, 2, 59, 0.007000, 0.003000
2, 20, 2, 60, 0.007000, 0.002000
2, 20, 2, 61, 0.007000, 0.003000
2, 20, 2, 62, 0.007000, 0.002000
2, 20, 2, 63, 0.007000, 0.003000
2, 20, 2, 64, 0.007000, 0.002000
2, 20, 2, 65, 0.007000, 0.003000
2, 20, 2, 66, 0.007000, 0.003000
2, 20, 2, 67, 0.007000, 0.002000
2, 20, 2, 68, 0.007000, 0.002000
2, 20, 2, 69, 0.007000, 0.002000
2, 20, 2, 70, 0.008000, 0.003000
2, 20, 2, 71, 0.007000, 0.002000
2, 20, 2, 72, 0.007000, 0.002000
2, 20, 2, 73, 0.007000, 0.003000
2, 20, 2, 74, 0.007000, 0.003000
2, 20, 2, 75, 0.007000, 0.003000
2, 20, 2, 76, 0.007000, 0.003000
2, 20, 2, 77, 0.007000, 0.002000
2, 20, 2, 78, 0.007000, 0.003000
2, 20, 2, 79, 0.007000, 0.003000
2, 20, 2, 80, 0.006000, 0.002000
2, 20, 2, 81, 0.007000, 0.002000
2, 20, 2, 82, 0.007000, 0.002000
2, 20, 2, 83, 0.007000, 0.003000
2, 20, 2, 84, 0.007000, 0.003000
2, 20, 2, 85, 0.007000, 0.002000
2, 20, 2, 86, 0.007000, 0.003000
2, 20, 2, 87, 0.007000, 0.003000
2, 20, 2, 88, 0.007000, 0.003000
2, 20, 2, 89, 0.007000, 0.002000
2, 20, 2, 90, 0.007000, 0.003000
2, 20, 2, 91, 0.007000, 0.002000
2, 20, 2, 92, 0.007000, 0.003000
2, 20, 2, 93, 0.007000, 0.003000
2, 20, 2, 94, 0.007000, 0.002000
2, 20, 2, 95, 0.007000, 0.003000
2, 20, 2, 96, 0.007000, 0.003000
2, 20, 2, 97, 0.007000, 0.002000
2, 20, 2, 98, 0.007000, 0.003000
2, 20, 2, 99, 0.007000, 0.003000
2, 20, 2, 100, 0.007000, 0.002000
2, 20, 3, 1, 0.007000, 0.003000
2, 20, 3, 2, 0.007000, 0.003000
2, 20, 3, 3, 0.007000, 0.003000
2, 20, 3, 4, 0.007000, 0.003000
2, 20, 3, 5, 0.007000, 0.003000
2, 20, 3, 6, 0.007000, 0.003000
2, 20, 3, 7, 0.007000, 0.003000
2, 20, 3, 8, 0.007000, 0.002000
2, 20, 3, 9, 0.007000, 0.002000
2, 20, 3, 10, 0.007000, 0.003000
2, 20, 3, 11, 0.007000, 0.003000
2, 20, 3, 12, 0.007000, 0.003000
2, 20, 3, 13, 0.007000, 0.003000
2, 20, 3, 14, 0.007000, 0.003000
2, 20, 3, 15, 0.007000, 0.003000
2, 20, 3, 16, 0.007000, 0.002000
2, 20, 3, 17, 0.007000, 0.003000
2, 20, 3, 18, 0.007000, 0.002000
2, 20, 3, 19, 0.007000, 0.003000
2, 20, 3, 20, 0.007000, 0.002000
2, 20, 3, 21, 0.007000, 0.003000
2, 20, 3, 22, 0.007000, 0.003000
2, 20, 3, 23, 0.007000, 0.003000
2, 20, 3, 24, 0.007000, 0.003000
2, 20, 3, 25, 0.007000, 0.003000
2, 20, 3, 26, 0.007000, 0.003000
2, 20, 3, 27, 0.007000, 0.003000
2, 20, 3, 28, 0.007000, 0.003000
2, 20, 3, 29, 0.007000, 0.003000
2, 20, 3, 30, 0.007000, 0.003000
2, 20, 3, 31, 0.007000, 0.003000
2, 20, 3, 32, 0.007000, 0.003000
2, 20, 3, 33, 0.007000, 0.003000
2, 20, 3, 34, 0.007000, 0.002000
2, 20, 3, 35, 0.007000, 0.003000
2, 20, 3, 36, 0.007000, 0.003000
2, 20, 3, 37, 0.007000, 0.002000
2, 20, 3, 38, 0.007000, 0.003000
2, 20, 3, 39, 0.007000, 0.003000
2, 20, 3, 40, 0.007000, 0.003000
2, 20, 3, 41, 0.007000, 0.003000
2, 20, 3, 42, 0.007000, 0.003000
2, 20, 3, 43, 0.007000, 0.003000
2, 20, 3, 44, 0.007000, 0.003000
2, 20, 3, 45, 0.007000, 0.003000
2, 20, 3, 46, 0.008000, 0.003000
2, 20, 3, 47, 0.007000, 0.003000
2, 20, 3, 48, 0.007000, 0.003000
2, 20, 3, 49, 0.007000, 0.002000
2, 20, 3, 50, 0.007000, 0.003000
2, 20, 3, 51, 0.007000, 0.003000
2, 20, 3, 52, 0.007000, 0.003000
2, 20, 3, 53, 0.007000, 0.003000
2, 20, 3, 54, 0.007000, 0.002000
2, 20, 3, 55, 0.007000, 0.003000
2, 20, 3, 56, 0.007000, 0.003000
2, 20, 3, 57, 0.007000, 0.003000
2, 20, 3, 58, 0.007000, 0.003000
2, 20, 3, 59, 0.007000, 0.003000
2, 20, 3, 60, 0.007000, 0.002000
2, 20, 3, 61, 0.007000, 0.003000
2, 20, 3, 62, 0.007000, 0.003000
2, 20, 3, 63, 0.007000, 0.003000
2, 20, 3, 64, 0.007000, 0.003000
2, 20, 3, 65, 0.007000, 0.003000
2, 20, 3, 66, 0.007000, 0.003000
2, 20, 3, 67, 0.007000, 0.002000
2, 20, 3, 68, 0.007000, 0.003000
2, 20, 3, 69, 0.007000, 0.003000
2, 20, 3, 70, 0.007000, 0.003000
2, 20, 3, 71, 0.007000, 0.003000
2, 20, 3, 72, 0.007000, 0.003000
2, 20, 3, 73, 0.007000, 0.003000
2, 20, 3, 74, 0.007000, 0.003000
2, 20, 3, 75, 0.007000, 0.003000
2, 20, 3, 76, 0.007000, 0.003000
2, 20, 3, 77, 0.007000, 0.003000
2, 20, 3, 78, 0.007000, 0.003000
2, 20, 3, 79, 0.007000, 0.003000
2, 20, 3, 80, 0.007000, 0.002000
2, 20, 3, 81, 0.007000, 0.003000
2, 20, 3, 82, 0.007000, 0.003000
2, 20, 3, 83, 0.007000, 0.003000
2, 20, 3, 84, 0.007000, 0.003000
2, 20, 3, 85, 0.007000, 0.003000
2, 20, 3, 86, 0.007000, 0.003000
2, 20, 3, 87, 0.007000, 0.002000
2, 20, 3, 88, 0.007000, 0.003000
2, 20, 3, 89, 0.007000, 0.003000
2, 20, 3, 90, 0.007000, 0.003000
2, 20, 3, 91, 0.007000, 0.003000
2, 20, 3, 92, 0.007000, 0.003000
2, 20, 3, 93, 0.007000, 0.002000
2, 20, 3, 94, 0.007000, 0.003000
2, 20, 3, 95, 0.007000, 0.003000
2, 20, 3, 96, 0.008000, 0.003000
2, 20, 3, 97, 0.007000, 0.002000
2, 20, 3, 98, 0.008000, 0.003000
2, 20, 3, 99, 0.007000, 0.003000
2, 20, 3, 100, 0.007000, 0.002000
2, 20, 4, 1, 0.008000, 0.003000
2, 20, 4, 2, 0.007000, 0.003000
2, 20, 4, 3, 0.007000, 0.003000
2, 20, 4, 4, 0.008000, 0.003000
2, 20, 4, 5, 0.007000, 0.003000
2, 20, 4, 6, 0.007000, 0.003000
2, 20, 4, 7, 0.007000, 0.003000
2, 20, 4, 8, 0.007000, 0.003000
2, 20, 4, 9, 0.008000, 0.003000
2, 20, 4, 10, 0.007000, 0.003000
2, 20, 4, 11, 0.007000, 0.003000
2, 20, 4, 12, 0.007000, 0.003000
2, 20, 4, 13, 0.007000, 0.003000
2, 20, 4, 14, 0.007000, 0.003000
2, 20, 4, 15, 0.008000, 0.003000
2, 20, 4, 16, 0.008000, 0.003000
2, 20, 4, 17, 0.008000, 0.003000
2, 20, 4, 18, 0.008000, 0.003000
2, 20, 4, 19, 0.007000, 0.003000
2, 20, 4, 20, 0.008000, 0.003000
2, 20, 4, 21, 0.007000, 0.003000
2, 20, 4, 22, 0.007000, 0.003000
2, 20, 4, 23, 0.008000, 0.003000
2, 20, 4, 24, 0.007000, 0.003000
2, 20, 4, 25, 0.008000, 0.003000
2, 20, 4, 26, 0.007000, 0.003000
2, 20, 4, 27, 0.007000, 0.003000
2, 20, 4, 28, 0.007000, 0.003000
2, 20, 4, 29, 0.007000, 0.003000
2, 20, 4, 30, 0.007000, 0.003000
2, 20, 4, 31, 0.007000, 0.003000
2, 20, 4, 32, 0.007000, 0.003000
2, 20, 4, 33, 0.007000, 0.003000
2, 20, 4, 34, 0.007000, 0.003000
2, 20, 4, 35, 0.008000, 0.003000
2, 20, 4, 36, 0.007000, 0.003000
2, 20, 4, 37, 0.007000, 0.003000
2, 20, 4, 38, 0.007000, 0.003000
2, 20, 4, 39, 0.008000, 0.003000
2, 20, 4, 40, 0.007000, 0.003000
2, 20, 4, 41, 0.008000, 0.003000
2, 20, 4, 42, 0.008000, 0.003000
2, 20, 4, 43, 0.008000, 0.003000
2, 20, 4, 44, 0.007000, 0.003000
2, 20, 4, 45, 0.007000, 0.003000
2, 20, 4, 46, 0.007000, 0.003000
2, 20, 4, 47, 0.007000, 0.003000
2, 20, 4, 48, 0.008000, 0.003000
2, 20, 4, 49, 0.007000, 0.003000
2, 20, 4, 50, 0.007000, 0.003000
2, 20, 4, 51, 0.007000, 0.003000
2, 20, 4, 52, 0.008000, 0.003000
2, 20, 4, 53, 0.007000, 0.003000
2, 20, 4, 54, 0.007000, 0.003000
2, 20, 4, 55, 0.007000, 0.003000
2, 20, 4, 56, 0.007000, 0.003000
2, 20, 4, 57, 0.007000, 0.003000
2, 20, 4, 58, 0.007000, 0.003000
2, 20, 4, 59, 0.007000, 0.003000
2, 20, 4, 60, 0.008000, 0.003000
2, 20, 4, 61, 0.008000, 0.003000
2, 20, 4, 62, 0.007000, 0.002000
2, 20, 4, 63, 0.007000, 0.003000
2, 20, 4, 64, 0.007000, 0.003000
2, 20, 4, 65, 0.007000, 0.003000
2, 20, 4, 66, 0.007000, 0.003000
2, 20, 4, 67, 0.008000, 0.003000
2, 20, 4, 68, 0.008000, 0.003000
2, 20, 4, 69, 0.007000, 0.003000
2, 20, 4, 70, 0.007000, 0.003000
2, 20, 4, 71, 0.007000, 0.003000
2, 20, 4, 72, 0.007000, 0.003000
2, 20, 4, 73, 0.007000, 0.002000
2, 20, 4, 74, 0.007000, 0.003000
2, 20, 4, 75, 0.007000, 0.003000
2, 20, 4, 76, 0.008000, 0.003000
2, 20, 4, 77, 0.007000, 0.003000
2, 20, 4, 78, 0.007000, 0.003000
2, 20, 4, 79, 0.007000, 0.003000
2, 20, 4, 80, 0.007000, 0.003000
2, 20, 4, 81, 0.007000, 0.003000
2, 20, 4, 82, 0.007000, 0.003000
2, 20, 4, 83, 0.008000, 0.003000
2, 20, 4, 84, 0.007000, 0.003000
2, 20, 4, 85, 0.007000, 0.003000
2, 20, 4, 86, 0.008000, 0.003000
2, 20, 4, 87, 0.008000, 0.003000
2, 20, 4, 88, 0.007000, 0.003000
2, 20, 4, 89, 0.007000, 0.003000
2, 20, 4, 90, 0.008000, 0.003000
2, 20, 4, 91, 0.007000, 0.003000
2, 20, 4, 92, 0.008000, 0.003000
2, 20, 4, 93, 0.008000, 0.003000
2, 20, 4, 94, 0.007000, 0.003000
2, 20, 4, 95, 0.007000, 0.003000
2, 20, 4, 96, 0.007000, 0.003000
2, 20, 4, 97, 0.007000, 0.003000
2, 20, 4, 98, 0.007000, 0.003000
2, 20, 4, 99, 0.007000, 0.003000
2, 20, 4, 100, 0.007000, 0.003000
2, 20, 5, 1, 0.008000, 0.003000
2, 20, 5, 2, 0.008000, 0.003000
2, 20, 5, 3, 0.008000, 0.003000
2, 20, 5, 4, 0.008000, 0.003000
2, 20, 5, 5, 0.007000, 0.003000
2, 20, 5, 6, 0.008000, 0.003000
2, 20, 5, 7, 0.007000, 0.003000
2, 20, 5, 8, 0.007000, 0.003000
2, 20, 5, 9, 0.008000, 0.003000
2, 20, 5, 10, 0.008000, 0.003000
2, 20, 5, 11, 0.008000, 0.003000
2, 20, 5, 12, 0.007000, 0.003000
2, 20, 5, 13, 0.007000, 0.003000
2, 20, 5, 14, 0.008000, 0.003000
2, 20, 5, 15, 0.008000, 0.003000
2, 20, 5, 16, 0.007000, 0.003000
2, 20, 5, 17, 0.007000, 0.003000
2, 20, 5, 18, 0.008000, 0.003000
2, 20, 5, 19, 0.008000, 0.003000
2, 20, 5, 20, 0.007000, 0.003000
2, 20, 5, 21, 0.007000, 0.003000
2, 20, 5, 22, 0.008000, 0.003000
2, 20, 5, 23, 0.008000, 0.003000
2, 20, 5, 24, 0.007000, 0.003000
2, 20, 5, 25, 0.008000, 0.003000
2, 20, 5, 26, 0.008000, 0.003000
2, 20, 5, 27, 0.008000, 0.003000
2, 20, 5, 28, 0.008000, 0.003000
2, 20, 5, 29, 0.008000, 0.003000
2, 20, 5, 30, 0.008000, 0.003000
2, 20, 5, 31, 0.008000, 0.003000
2, 20, 5, 32, 0.007000, 0.003000
2, 20, 5, 33, 0.007000, 0.003000
2, 20, 5, 34, 0.008000, 0.003000
2, 20, 5, 35, 0.008000, 0.003000
2, 20, 5, 36, 0.008000, 0.003000
2, 20, 5, 37, 0.007000, 0.003000
2, 20, 5, 38, 0.008000, 0.003000
2, 20, 5, 39, 0.007000, 0.003000
2, 20, 5, 40, 0.008000, 0.003000
2, 20, 5, 41, 0.007000, 0.003000
2, 20, 5, 42, 0.008000, 0.003000
2, 20, 5, 43, 0.007000, 0.003000
2, 20, 5, 44, 0.008000, 0.003000
2, 20, 5, 45, 0.007000, 0.003000
2, 20, 5, 46, 0.008000, 0.003000
2, 20, 5, 47, 0.007000, 0.003000
2, 20, 5, 48, 0.007000, 0.003000
2, 20, 5, 49, 0.008000, 0.003000
2, 20, 5, 50, 0.008000, 0.003000
2, 20, 5, 51, 0.007000, 0.003000
2, 20, 5, 52, 0.008000, 0.003000
2, 20, 5, 53, 0.008000, 0.003000
2, 20, 5, 54, 0.007000, 0.003000
2, 20, 5, 55, 0.007000, 0.003000
2, 20, 5, 56, 0.007000, 0.003000
2, 20, 5, 57, 0.008000, 0.003000
2, 20, 5, 58, 0.008000, 0.003000
2, 20, 5, 59, 0.008000, 0.003000
2, 20, 5, 60, 0.008000, 0.003000
2, 20, 5, 61, 0.008000, 0.003000
2, 20, 5, 62, 0.008000, 0.003000
2, 20, 5, 63, 0.008000, 0.003000
2, 20, 5, 64, 0.008000, 0.003000
2, 20, 5, 65, 0.007000, 0.003000
2, 20, 5, 66, 0.007000, 0.003000
2, 20, 5, 67, 0.007000, 0.003000
2, 20, 5, 68, 0.008000, 0.003000
2, 20, 5, 69, 0.007000, 0.003000
2, 20, 5, 70, 0.008000, 0.003000
2, 20, 5, 71, 0.008000, 0.003000
2, 20, 5, 72, 0.008000, 0.003000
2, 20, 5, 73, 0.008000, 0.003000
2, 20, 5, 74, 0.008000, 0.003000
2, 20, 5, 75, 0.008000, 0.003000
2, 20, 5, 76, 0.007000, 0.003000
2, 20, 5, 77, 0.008000, 0.003000
2, 20, 5, 78, 0.008000, 0.003000
2, 20, 5, 79, 0.007000, 0.003000
2, 20, 5, 80, 0.008000, 0.003000
2, 20, 5, 81, 0.008000, 0.003000
2, 20, 5, 82, 0.008000, 0.003000
2, 20, 5, 83, 0.007000, 0.003000
2, 20, 5, 84, 0.008000, 0.003000
2, 20, 5, 85, 0.008000, 0.003000
2, 20, 5, 86, 0.008000, 0.003000
2, 20, 5, 87, 0.008000, 0.003000
2, 20, 5, 88, 0.008000, 0.003000
2, 20, 5, 89, 0.007000, 0.003000
2, 20, 5, 90, 0.007000, 0.003000
2, 20, 5, 91, 0.008000, 0.003000
2, 20, 5, 92, 0.007000, 0.003000
2, 20, 5, 93, 0.007000, 0.003000
2, 20, 5, 94, 0.007000, 0.003000
2, 20, 5, 95, 0.008000, 0.003000
2, 20, 5, 96, 0.007000, 0.003000
2, 20, 5, 97, 0.007000, 0.003000
2, 20, 5, 98, 0.007000, 0.003000
2, 20, 5, 99, 0.007000, 0.003000
2, 20, 5, 100, 0.008000, 0.003000
3, 4, 1, 1, 0.005000, 0.002000
3, 4, 1, 2, 0.005000, 0.002000
3, 4, 1, 3, 0.005000, 0.002000
3, 4, 1, 4, 0.005000, 0.002000
3, 4, 1, 5, 0.005000, 0.002000
3, 4, 1, 6, 0.005000, 0.002000
3, 4, 1, 7, 0.005000, 0.002000
3, 4, 1, 8, 0.005000, 0.002000
3, 4, 1, 9, 0.005000, 0.002000
3, 4, 1, 10, 0.005000, 0.002000
3, 4, 1, 11, 0.005000, 0.002000
3, 4, 1, 12, 0.005000, 0.002000
3, 4, 1, 13, 0.005000, 0.002000
3, 4, 1, 14, 0.005000, 0.002000
3, 4, 1, 15, 0.005000, 0.002000
3, 4, 1, 16, 0.005000, 0.002000
3, 4, 1, 17, 0.005000, 0.002000
3, 4, 1, 18, 0.005000, 0.002000
3, 4, 1, 19, 0.005000, 0.002000
3, 4, 1, 20, 0.005000, 0.002000
3, 4, 1, 21, 0.005000, 0.002000
3, 4, 1, 22, 0.005000, 0.002000
3, 4, 1, 23, 0.005000, 0.002000
3, 4, 1, 24, 0.005000, 0.002000
3, 4, 1, 25, 0.005000, 0.002000
3, 4, 1, 26, 0.005000, 0.003000
3, 4, 1, 27, 0.005000, 0.002000
3, 4, 1, 28, 0.005000, 0.002000
3, 4, 1, 29, 0.005000, 0.002000
3, 4, 1, 30, 0.005000, 0.002000
3, 4, 1, 31, 0.005000, 0.002000
3, 4, 1, 32, 0.005000, 0.002000
3, 4, 1, 33, 0.005000, 0.002000
3, 4, 1, 34, 0.004000, 0.002000
3, 4, 1, 35, 0.005000, 0.002000
3, 4, 1, 36, 0.005000, 0.001000
3, 4, 1, 37, 0.005000, 0.002000
3, 4, 1, 38, 0.005000, 0.002000
3, 4, 1, 39, 0.005000, 0.002000
3, 4, 1, 40, 0.005000, 0.002000
3, 4, 1, 41, 0.005000, 0.002000
3, 4, 1, 42, 0.005000, 0.002000
3, 4, 1, 43, 0.005000, 0.002000
3, 4, 1, 44, 0.005000, 0.002000
3, 4, 1, 45, 0.005000, 0.002000
3, 4, 1, 46, 0.005000, 0.002000
3, 4, 1, 47, 0.005000, 0.002000
3, 4, 1, 48, 0.005000, 0.002000
3, 4, 1, 49, 0.005000, 0.002000
3, 4, 1, 50, 0.005000, 0.002000
3, 4, 1, 51, 0.005000, 0.002000
3, 4, 1, 52, 0.005000, 0.002000
3, 4, 1, 53, 0.005000, 0.002000
3, 4, 1, 54, 0.005000, 0.002000
3, 4, 1, 55, 0.005000, 0.002000
3, 4, 1, 56, 0.005000, 0.002000
3, 4, 1, 57, 0.004000, 0.002000
3, 4, 1, 58, 0.005000, 0.002000
3, 4, 1, 59, 0.005000, 0.002000
3, 4, 1, 60, 0.004000, 0.001000
3, 4, 1, 61, 0.005000, 0.002000
3, 4, 1, 62, 0.005000, 0.002000
3, 4, 1, 63, 0.005000, 0.002000
3, 4, 1, 64, 0.005000, 0.002000
3, 4, 1, 65, 0.005000, 0.002000
3, 4, 1, 66, 0.005000, 0.002000
3, 4, 1, 67, 0.005000, 0.002000
3, 4, 1, 68, 0.005000, 0.002000
3, 4, 1, 69, 0.005000, 0.002000
3, 4, 1, 70, 0.005000, 0.002000
3, 4, 1, 71, 0.005000, 0.002000
3, 4, 1, 72, 0.005000, 0.002000
3, 4, 1, 73, 0.005000, 0.002000
3, 4, 1, 74, 0.005000, 0.002000
3, 4, 1, 75, 0.005000, 0.002000
3, 4, 1, 76, 0.005000, 0.002000
3, 4, 1, 77, 0.005000, 0.002000
3, 4, 1, 78, 0.005000, 0.002000
3, 4, 1, 79, 0.005000, 0.002000
3, 4, 1, 80, 0.005000, 0.002000
3, 4, 1, 81, 0.005000, 0.002000
3, 4, 1, 82, 0.005000, 0.002000
3, 4, 1, 83, 0.005000, 0.002000
3, 4, 1, 84, 0.005000, 0.002000
3, 4, 1, 85, 0.005000, 0.002000
3, 4, 1, 86, 0.005000, 0.002000
3, 4, 1, 87, 0.005000, 0.002000
3, 4, 1, 88, 0.005000, 0.002000
3, 4, 1, 89, 0.005000, 0.002000
3, 4, 1, 90, 0.005000, 0.002000
3, 4, 1, 91, 0.005000, 0.002000
3, 4, 1, 92, 0.005000, 0.002000
3, 4, 1, 93, 0.005000, 0.002000
3, 4, 1, 94, 0.005000, 0.002000
3, 4, 1, 95, 0.005000, 0.002000
3, 4, 1, 96, 0.005000, 0.002000
3, 4, 1, 97, 0.005000, 0.002000
3, 4, 1, 98, 0.005000, 0.002000
3, 4, 1, 99, 0.005000, 0.002000
3, 4, 1, 100, 0.005000, 0.002000
3, 4, 2, 1, 0.020000, 0.015000
3, 4, 2, 2, 0.016000, 0.014000
3, 4, 2, 3, 0.018000, 0.015000
3, 4, 2, 4, 0.019000, 0.015000
3, 4, 2, 5, 0.006000, 0.002000
3, 4, 2, 6, 0.020000, 0.015000
3, 4, 2, 7, 0.006000, 0.002000
3, 4, 2, 8, 0.019000, 0.015000
3, 4, 2, 9, 0.019000, 0.015000
3, 4, 2, 10, 0.005000, 0.002000
3, 4, 2, 11, 0.020000, 0.015000
3, 4, 2, 12, 0.020000, 0.015000
3, 4, 2, 13, 0.019000, 0.015000
3, 4, 2, 14, 0.019000, 0.015000
3, 4, 2, 15, 0.018000, 0.014000
3, 4, 2, 16, 0.020000, 0.015000
3, 4, 2, 17, 0.020000, 0.015000
3, 4, 2, 18, 0.019000, 0.015000
3, 4, 2, 19, 0.020000, 0.014000
3, 4, 2, 20, 0.019000, 0.015000
3, 4, 2, 21, 0.020000, 0.015000
3, 4, 2, 22, 0.005000, 0.003000
3, 4, 2, 23, 0.020000, 0.015000
3, 4, 2, 24, 0.019000, 0.014000
3, 4, 2, 25, 0.020000, 0.014000
3, 4, 2, 26, 0.019000, 0.015000
3, 4, 2, 27, 0.005000, 0.002000
3, 4, 2, 28, 0.005000, 0.002000
3, 4, 2, 29, 0.018000, 0.015000
3, 4, 2, 30, 0.005000, 0.002000
3, 4, 2, 31, 0.006000, 0.002000
3, 4, 2, 32, 0.019000, 0.015000
3, 4, 2, 33, 0.006000, 0.003000
3, 4, 2, 34, 0.006000, 0.002000
3, 4, 2, 35, 0.020000, 0.014000
3, 4, 2, 36, 0.005000, 0.002000
3, 4, 2, 37, 0.020000, 0.015000
3, 4, 2, 38, 0.006000, 0.003000
3, 4, 2, 39, 0.005000, 0.002000
3, 4, 2, 40, 0.004000, 0.001000
3, 4, 2, 41, 0.005000, 0.002000
3, 4, 2, 42, 0.006000, 0.002000
3, 4, 2, 43, 0.019000, 0.015000
3, 4, 2, 44, 0.006000, 0.003000
3, 4, 2, 45, 0.007000, 0.003000
3, 4, 2, 46, 0.005000, 0.002000
3, 4, 2, 47, 0.019000, 0.015000
3, 4, 2, 48, 0.006000, 0.002000
3, 4, 2, 49, 0.019000, 0.015000
3, 4, 2, 50, 0.018000, 0.014000
3, 4, 2, 51, 0.019000, 0.015000
3, 4, 2, 52, 0.019000, 0.015000
3, 4, 2, 53, 0.019000, 0.015000
3, 4, 2, 54, 0.020000, 0.015000
3, 4, 2, 55, 0.019000, 0.014000
3, 4, 2, 56, 0.021000, 0.015000
3, 4, 2, 57, 0.019000, 0.015000
3, 4, 2, 58, 0.019000, 0.014000
3, 4, 2, 59, 0.019000, 0.015000
3, 4, 2, 60, 0.006000, 0.002000
3, 4, 2, 61, 0.005000, 0.002000
3, 4, 2, 62, 0.020000, 0.015000
3, 4, 2, 63, 0.005000, 0.002000
3, 4, 2, 64, 0.019000, 0.015000
3, 4, 2, 65, 0.019000, 0.015000
3, 4, 2, 66, 0.020000, 0.015000
3, 4, 2, 67, 0.019000, 0.014000
3, 4, 2, 68, 0.019000, 0.015000
3, 4, 2, 69, 0.006000, 0.002000
3, 4, 2, 70, 0.020000, 0.015000
3, 4, 2, 71, 0.020000, 0.015000
3, 4, 2, 72, 0.006000, 0.002000
3, 4, 2, 73, 0.020000, 0.015000
3, 4, 2, 74, 0.018000, 0.015000
3, 4, 2, 75, 0.006000, 0.002000
3, 4, 2, 76, 0.018000, 0.014000
3, 4, 2, 77, 0.006000, 0.003000
3, 4, 2, 78, 0.019000, 0.014000
3, 4, 2, 79, 0.010000, 0.003000
3, 4, 2, 80, 0.019000, 0.015000
3, 4, 2, 81, 0.019000, 0.014000
3, 4, 2, 82, 0.019000, 0.014000
3, 4, 2, 83, 0.020000, 0.015000
3, 4, 2, 84, 0.019000, 0.014000
3, 4, 2, 85, 0.020000, 0.014000
3, 4, 2, 86, 0.005000, 0.003000
3, 4, 2, 87, 0.020000, 0.015000
3, 4, 2, 88, 0.018000, 0.015000
3, 4, 2, 89, 0.019000, 0.015000
3, 4, 2, 90, 0.020000, 0.015000
3, 4, 2, 91, 0.020000, 0.015000
3, 4, 2, 92, 0.018000, 0.015000
